IDENT_MEN;A0111;A0112;A0113;A0114;A0115;A0116;A0117;A0118;A0119;A0121;A0122;A0211;A0212;A0213
09986;0;0;0;0;0;0;256;51;0;0;0;0;0;0
09988;0;634;91;238;0;1824;3803;0;0;0;0;0;0;0
09993;0;0;0;0;0;2496;0;0;0;0;0;0;0;0
10002;0;0;0;0;0;530;218;0;0;0;0;0;0;0
10005;0;0;0;0;0;0;384;0;0;0;0;0;0;0
10008;0;233;0;148;0;0;185;0;0;0;0;0;0;0
10012;0;0;0;0;0;0;197;0;0;0;0;0;0;0
10013;0;0;0;0;0;0;1114;0;0;0;0;0;310;0
10016;0;0;1167;0;0;0;0;0;0;0;0;0;0;0
10017;0;0;0;0;0;1449;0;0;0;0;0;0;0;0
10025;0;0;1342;0;0;0;0;51;0;0;0;0;0;0
10027;0;3460;0;333;0;336;1803;51;0;0;0;0;620;0
10029;0;0;0;59;0;0;487;0;0;0;0;0;0;0
10044;0;470;0;0;0;0;1535;0;0;0;0;0;0;0
10045;0;0;0;0;0;0;523;62;0;0;0;0;0;0
10046;0;0;0;0;0;1152;3297;0;0;0;0;0;0;0
10050;0;0;0;0;0;42;0;0;0;0;0;0;0;0
10064;0;0;0;0;0;591;0;0;0;0;0;0;0;0
10069;0;0;0;0;0;0;4602;0;0;0;0;0;0;0
10075;0;0;0;0;0;0;1168;0;0;0;0;0;0;0
10080;0;0;0;0;0;0;139;0;0;0;0;0;0;0
10086;0;0;0;0;0;242;237;62;0;0;0;0;0;0
10093;0;0;0;0;0;0;1219;0;0;0;0;0;0;0
10099;0;235;0;89;0;0;0;250;0;0;653;0;310;94
10132;0;0;0;178;0;0;384;0;0;0;0;0;0;0
10151;0;0;0;0;0;0;782;0;0;0;0;0;0;0
10152;0;0;0;59;0;0;164;38;0;0;0;0;0;0
10153;0;0;0;0;0;0;0;51;0;0;0;0;0;0
10159;0;0;0;0;0;0;177;0;25;0;0;0;0;0
10161;0;0;0;0;0;400;134;0;0;0;0;0;0;0
10178;0;0;0;0;0;1468;0;0;0;0;0;0;0;0
10186;0;0;0;0;0;2977;0;0;0;0;0;0;0;0
10197;0;0;0;0;0;501;0;0;0;0;0;0;0;0
10204;0;6289;0;15;0;121;9;0;0;0;0;0;0;0
10205;0;0;0;0;0;140;0;0;0;0;0;0;0;0
10212;0;0;0;0;0;271;9;0;0;0;0;0;0;0
10218;0;0;0;0;0;407;627;0;0;0;0;0;0;0
10227;0;470;0;297;0;0;0;0;0;0;0;0;0;0
10232;0;0;0;0;0;0;0;51;0;0;0;0;0;0
10233;0;0;0;0;0;0;382;0;0;0;0;0;0;0
10242;0;0;0;0;0;0;867;0;0;0;0;0;0;0
10245;0;0;0;0;0;1809;0;0;0;0;0;0;0;0
10256;0;1543;0;267;0;242;2413;0;0;0;0;0;0;0
10259;0;1260;0;89;0;4410;0;0;0;0;0;0;0;0
10262;0;0;0;356;0;0;0;0;0;0;0;0;0;0
10263;0;0;0;0;0;273;757;62;0;0;0;0;0;0
10270;0;0;0;0;0;84;0;0;0;0;0;0;0;0
10275;0;2495;854;151;0;249;1;0;0;0;0;0;0;0
10284;0;0;0;0;0;242;497;0;0;0;0;0;0;0
10296;0;898;0;89;0;418;913;0;0;0;0;0;0;0
10311;0;0;0;0;0;0;131;0;0;0;0;0;0;0
10312;0;0;0;0;0;0;0;63;0;0;0;0;0;0
10315;0;0;791;0;0;0;0;0;0;0;0;0;0;0
10316;0;0;0;0;0;0;1634;0;0;0;0;0;0;0
10318;0;0;0;89;0;1232;992;0;0;0;0;0;0;0
10326;0;0;0;476;0;1384;46;0;0;0;0;0;0;0
10330;0;0;700;0;0;0;0;0;0;0;0;0;0;0
10342;0;0;0;0;0;0;577;0;0;0;0;0;0;0
10343;0;0;0;0;0;0;158;0;0;0;0;0;0;0
10346;0;0;0;0;0;0;95;0;0;0;0;0;0;0
10348;0;0;0;0;0;0;1;0;0;0;0;0;0;0
10351;0;200;0;0;0;0;154;0;0;0;0;0;0;0
10358;0;0;0;0;0;1120;217;0;0;0;0;0;0;0
10363;0;0;0;0;0;0;191;0;0;0;0;0;0;0
10374;0;1397;0;0;0;0;0;0;0;0;0;0;0;0
10376;0;0;0;0;0;925;842;0;0;0;0;0;0;0
10380;0;0;0;0;0;368;366;0;0;0;0;0;0;0
10388;0;0;0;0;0;0;1277;0;0;0;0;0;0;0
10389;0;0;0;0;0;0;382;0;0;0;0;0;0;0
10403;0;0;0;0;0;0;0;0;250;0;0;0;0;0
10405;0;0;0;0;0;9360;0;0;0;0;0;0;0;0
10408;0;1036;0;0;0;514;0;0;0;0;0;0;0;0
10414;0;0;0;89;0;186;115;126;0;0;0;0;0;0
10417;0;0;0;30;0;0;0;0;0;0;0;0;0;0
10418;0;0;0;0;0;121;153;0;0;0;0;0;0;0
10419;0;0;0;0;0;1870;0;0;0;0;0;0;0;0
10420;0;0;0;0;0;84;2499;0;0;0;0;0;0;0
10426;0;466;0;297;0;829;191;0;0;0;0;0;0;0
10442;0;0;0;0;0;571;445;0;0;0;0;0;0;0
10443;0;0;0;0;0;2029;0;0;0;0;147;0;0;0
10455;0;285;0;0;0;0;264;0;0;0;0;0;0;0
10458;0;35;0;119;0;407;1100;62;0;0;0;0;2171;0
10459;0;3636;3432;942;0;542;1438;0;0;0;350;0;0;0
10474;0;0;0;0;0;704;525;0;0;0;0;0;0;0
10476;0;0;0;178;0;885;345;0;0;0;0;0;0;0
10478;0;0;0;178;0;325;2450;0;0;0;0;0;0;0
10484;0;233;0;0;0;0;0;0;0;0;0;0;0;0
10489;0;0;0;89;0;307;0;0;0;0;0;0;0;0
10494;0;0;0;89;0;0;0;0;0;0;0;0;0;0
10495;0;0;0;0;0;196;3819;0;0;0;0;0;0;0
10499;0;135;0;368;0;836;1217;0;0;0;0;0;0;0
10503;0;0;0;0;0;48;0;0;0;0;0;0;0;0
10509;0;0;0;0;0;0;612;0;0;0;0;0;0;0
10514;0;0;0;0;0;156;390;0;0;0;0;0;0;0
10517;0;5173;0;742;0;6151;8189;0;0;0;0;0;0;0
10520;0;0;0;0;0;920;1747;0;0;0;0;0;0;0
10521;0;714;0;0;0;0;1380;0;0;0;0;0;0;0
10526;0;0;0;475;0;0;618;0;0;0;0;0;0;0
10527;0;0;0;148;0;4147;590;0;0;0;0;0;0;0
10531;0;0;0;15;0;0;0;0;0;0;0;0;0;0
10533;0;0;0;0;0;808;319;0;0;0;0;0;0;0
10538;0;0;0;0;0;0;714;0;0;0;0;0;0;0
10546;0;0;0;0;0;5386;250;38;0;0;0;0;0;0
10547;0;0;0;297;0;0;0;0;0;0;0;0;0;0
10554;0;0;0;0;0;0;584;0;0;0;0;0;0;0
10555;0;0;0;0;0;148;191;0;0;0;0;0;0;0
10559;0;0;0;0;0;0;583;0;0;0;0;0;0;0
10564;0;0;0;0;0;860;479;38;0;0;0;0;0;0
10593;0;0;0;0;0;0;0;25;0;0;0;0;0;0
10603;0;0;0;0;0;0;262;0;0;0;0;0;0;0
10607;0;0;0;0;0;0;152;0;0;0;0;0;0;0
10609;0;0;0;0;0;0;0;101;0;0;0;0;0;0
10624;0;0;0;0;0;987;2881;0;0;0;0;0;0;0
10626;0;0;0;0;0;0;508;0;0;0;0;0;0;0
10627;0;0;0;178;0;392;2040;0;0;0;0;0;0;0
10630;0;0;0;0;0;0;614;0;0;0;0;0;0;0
10634;0;0;0;0;0;0;260;0;0;0;0;0;0;0
10635;0;0;0;0;0;0;131;0;0;0;0;0;0;0
10637;0;0;0;0;0;336;217;0;0;0;0;0;0;0
10638;0;0;0;0;0;0;251;0;0;0;0;0;0;0
10640;0;233;0;89;0;121;0;0;0;0;0;0;0;0
10646;0;0;0;0;0;0;0;0;0;0;0;0;0;196
10660;0;0;0;0;0;799;458;0;0;0;0;0;0;0
10661;0;0;0;0;0;0;374;0;0;0;0;0;0;0
10662;0;0;0;178;0;1717;638;0;0;0;0;0;0;0
10663;0;0;0;148;0;0;0;0;0;0;0;0;0;0
10664;0;0;0;0;0;224;109;0;0;0;0;0;0;0
10666;0;0;0;30;0;0;108;0;0;0;0;0;0;0
10673;0;0;0;0;0;813;0;0;0;0;0;0;0;0
10677;0;0;0;59;0;0;0;0;0;0;0;0;0;0
10683;0;0;0;45;0;121;327;0;0;0;0;0;0;0
10688;0;0;0;0;0;80;0;0;0;0;0;0;0;0
10698;0;0;0;0;0;1191;0;0;0;0;0;0;0;0
10700;0;401;0;0;0;0;0;0;0;0;0;0;0;0
10701;0;0;0;0;0;0;302;0;0;0;0;0;0;0
10719;0;0;0;0;0;0;131;0;0;0;0;0;0;0
10726;0;0;0;0;0;0;589;0;0;0;0;0;0;0
10735;0;0;0;0;0;400;382;0;0;0;0;0;0;0
10742;0;0;0;0;0;0;1630;0;0;0;0;0;0;0
10744;0;0;0;0;0;1418;949;0;0;0;0;0;0;0
10745;0;0;0;0;0;0;0;38;0;0;0;0;0;0
10746;0;0;0;148;0;1104;305;0;0;0;0;0;0;0
10747;0;0;0;579;0;391;3040;123;0;0;0;0;0;0
10750;0;0;0;0;0;0;869;0;0;0;0;0;0;0
10752;0;233;0;74;0;0;0;0;0;0;0;0;0;0
10754;0;1410;0;0;0;0;0;0;0;0;0;0;0;0
10760;0;0;0;356;0;0;3737;126;0;0;0;0;0;0
10762;0;0;0;0;0;333;319;63;0;0;0;0;0;0
10763;0;0;0;0;0;125;0;0;0;0;0;0;0;0
10764;0;0;0;0;0;0;593;0;0;0;0;0;0;0
10771;0;0;0;0;0;745;0;0;0;0;0;0;0;0
10773;0;0;0;148;0;0;0;0;0;0;0;0;0;0
10776;0;0;0;0;0;0;87;0;0;0;0;0;0;0
10780;0;0;0;0;0;172;0;0;0;0;0;0;0;0
10781;0;0;0;104;0;0;0;0;0;0;0;0;0;0
10790;0;0;0;0;0;0;92;63;0;0;0;0;0;0
10791;0;0;0;0;0;0;328;0;0;0;0;0;0;0
10794;0;0;0;0;0;0;0;25;0;0;0;0;0;0
10802;0;0;0;0;0;0;0;185;0;0;0;0;0;0
10808;0;0;0;178;0;0;1450;0;0;0;0;0;0;0
10812;0;0;0;975;0;4110;4698;0;0;0;0;0;0;0
10829;0;233;0;178;0;0;1107;0;0;0;0;0;0;0
10833;0;0;0;0;0;867;651;0;0;0;0;0;0;0
10837;0;0;0;0;0;920;472;0;0;0;0;0;0;0
10845;0;0;0;89;0;523;1024;0;0;0;0;0;0;0
10854;0;8117;2442;350;0;242;0;0;0;0;970;0;310;0
10862;0;0;0;89;0;0;0;0;0;0;0;0;0;0
10869;0;0;0;45;0;0;0;0;0;0;0;0;0;0
10872;0;0;0;0;0;0;347;0;0;0;0;0;0;0
10886;0;449;0;0;0;203;416;0;0;0;0;0;0;0
10893;0;0;0;0;0;0;4289;0;0;0;0;0;0;0
10898;0;0;0;0;0;966;1419;0;0;0;0;0;0;0
10903;0;0;0;0;0;0;86;0;0;0;0;0;0;0
10905;0;0;0;0;0;0;124;0;0;0;0;0;0;0
10907;0;0;0;0;0;0;4103;0;0;0;0;0;0;0
10908;0;0;0;0;0;289;0;0;0;0;0;0;0;0
10911;0;0;0;89;0;0;0;0;0;0;299;0;0;0
10916;0;0;0;0;0;289;326;0;0;0;0;0;0;0
10922;0;0;0;0;0;1232;453;0;0;0;0;0;0;0
10928;0;0;0;148;0;0;229;0;0;0;0;0;0;0
10938;0;0;0;148;0;0;0;0;0;0;0;0;0;0
10941;0;0;0;0;0;0;126;0;0;0;0;0;0;0
10942;0;0;0;0;0;0;610;0;0;0;0;0;0;0
10948;0;0;0;89;0;0;25;0;0;0;0;0;0;0
10951;0;0;0;0;0;784;434;0;0;0;0;0;0;0
10960;0;0;0;0;0;0;2389;0;0;0;0;0;0;0
10970;0;233;0;297;0;280;3445;0;0;0;0;0;0;0
10976;0;0;0;0;0;963;0;0;0;0;0;0;0;0
10982;0;0;0;0;0;0;0;51;0;0;0;0;0;0
10985;0;0;0;0;0;0;612;0;0;0;0;0;0;0
10987;0;0;0;0;0;0;5327;0;0;0;0;0;0;0
10989;0;0;0;0;0;694;76;0;0;0;0;0;0;0
10998;0;0;0;0;0;429;0;0;0;0;0;0;0;0
11000;0;0;0;0;0;0;1086;0;0;0;0;0;0;0
11022;0;0;0;0;0;481;1215;0;0;0;0;0;0;0
11026;0;0;0;0;0;0;128;0;0;0;0;0;0;0
11028;0;0;0;0;0;0;625;0;0;0;0;0;0;0
11031;0;0;0;0;0;0;0;13;0;0;0;0;0;0
11038;0;0;0;0;0;20;191;0;0;0;0;0;0;0
11040;0;0;0;0;0;0;2782;0;0;0;0;0;0;0
11041;0;0;0;0;0;2240;0;0;0;0;0;0;0;0
11049;0;0;0;0;0;196;163;0;0;0;0;0;0;0
11063;0;0;0;0;0;0;131;0;0;0;0;0;0;0
11067;0;0;0;0;0;1366;0;0;0;0;0;0;0;0
11073;0;0;0;0;0;93;520;152;0;0;0;0;0;0
11083;0;0;0;0;0;0;153;0;0;0;0;0;0;0
11093;0;0;0;148;0;0;0;0;0;0;0;0;0;0
11095;0;0;0;0;0;853;62;62;0;0;0;0;0;0
11096;0;0;0;0;0;0;759;0;0;0;0;0;0;0
11097;0;0;0;0;0;0;1367;0;0;0;0;0;0;0
11113;0;0;0;0;0;0;64;0;0;0;0;0;0;0
11121;0;0;0;0;0;1506;95;0;0;0;0;0;0;0
11124;0;1036;0;227;0;701;940;0;0;0;0;0;0;0
11126;0;0;0;178;0;0;431;0;0;0;0;0;0;0
11129;0;0;0;0;0;0;667;0;0;0;0;0;0;0
11133;0;0;0;0;0;0;115;0;0;0;0;0;0;0
11135;0;0;0;0;0;0;0;32;0;0;0;0;0;0
11140;0;0;0;0;0;0;383;0;0;0;0;0;0;0
11143;0;0;0;0;0;0;188;0;0;0;0;0;0;0
11145;0;0;0;0;0;0;0;88;0;0;0;0;0;0
11150;0;0;0;0;0;40;0;0;0;0;0;0;0;0
11169;0;0;0;0;0;0;652;62;0;0;0;0;0;0
11170;0;0;0;0;0;0;1086;0;0;0;0;0;0;0
11173;0;0;0;148;0;377;1131;62;0;0;0;0;0;0
11174;0;0;0;0;0;42;0;0;0;0;0;0;0;0
11182;0;0;0;0;0;489;196;0;0;0;0;0;0;0
11190;0;0;0;0;0;200;0;0;0;0;0;0;0;0
11207;0;0;0;89;0;971;0;0;0;0;0;0;0;0
11209;0;0;0;0;0;0;46;76;0;0;0;0;0;0
11210;0;206;0;178;0;34;455;0;0;0;0;0;0;0
11213;0;0;0;0;0;1135;573;0;0;0;0;0;0;0
11217;0;0;0;0;0;242;431;0;0;0;0;0;0;0
11225;0;683;0;297;0;0;298;0;0;0;0;0;0;0
11229;0;0;0;0;0;198;292;0;0;0;0;0;0;0
11231;0;1054;4536;350;0;803;798;0;0;0;0;0;0;0
11238;0;0;0;0;0;577;739;0;0;0;0;0;0;0
11244;0;0;0;0;0;0;734;0;0;0;0;0;0;0
11247;0;1429;0;0;0;667;976;63;0;0;0;0;0;0
11248;0;0;0;0;0;0;326;0;0;0;0;0;0;0
11249;0;0;0;0;0;0;218;0;0;0;0;0;0;0
11252;0;0;0;0;0;799;742;0;0;0;0;0;0;0
11253;0;0;0;0;0;0;886;0;0;0;0;0;0;0
11254;0;0;0;89;0;417;2933;0;0;0;0;0;0;0
11256;0;0;0;0;0;978;0;0;0;0;0;0;0;0
11258;0;0;0;297;0;0;0;126;0;0;0;0;620;0
11270;0;8821;0;594;0;449;7082;0;0;0;0;0;0;0
11278;0;0;0;0;0;1211;2371;0;0;0;0;0;0;0
11279;0;0;0;0;0;344;0;0;0;0;0;0;0;0
11282;0;0;0;0;0;0;262;0;0;0;0;0;0;0
11283;0;0;0;208;0;0;0;0;0;0;0;0;0;0
11286;0;11346;14267;151;0;930;1025;0;0;0;0;0;683;0
11294;0;0;0;0;0;0;459;0;0;0;0;0;0;0
11295;0;0;0;0;0;0;326;0;0;0;0;0;0;0
11307;0;0;0;0;0;813;256;0;0;0;0;0;0;0
11326;0;0;0;0;0;0;153;0;0;0;0;0;0;0
11332;0;0;0;0;0;0;139;0;0;0;0;0;0;0
11337;0;0;0;0;0;0;1925;0;0;0;0;0;0;0
11342;0;0;0;0;0;0;66;0;0;0;0;0;0;0
11345;0;0;0;0;0;0;0;62;0;0;0;0;0;0
11347;0;0;0;0;0;404;0;0;0;0;0;0;0;0
11351;0;0;0;0;0;167;0;0;0;0;0;0;0;0
11354;0;4147;1049;344;0;439;614;0;0;0;0;0;0;0
11363;0;0;0;0;0;242;853;0;0;0;0;0;0;0
11366;0;0;0;0;0;80;0;0;0;0;0;0;0;1761
11370;0;0;0;0;0;1107;460;0;0;0;0;0;0;0
11371;841;2283;332;734;0;900;1499;25;0;0;190;0;0;0
11379;0;0;0;0;0;121;305;0;0;0;0;0;0;0
11380;0;0;0;0;0;0;422;0;0;0;0;0;0;0
11382;0;0;0;0;0;893;0;0;0;0;0;0;0;0
11384;0;0;0;236;0;1500;2544;152;0;0;0;0;0;0
11387;0;0;0;0;0;0;0;126;0;0;0;0;0;0
11388;0;0;0;0;0;884;367;0;0;0;0;0;0;0
11390;0;0;0;0;0;200;191;0;0;0;0;0;0;0
11393;0;3011;0;223;0;371;427;0;0;0;0;0;0;0
11396;0;0;0;0;0;184;0;0;0;0;0;0;0;0
11397;0;0;0;0;0;0;0;76;0;0;0;0;0;0
11398;0;0;0;45;0;1490;1730;0;0;0;0;0;0;0
11400;0;0;0;0;0;1443;0;0;0;0;0;0;0;0
11402;0;0;0;0;0;0;43;0;0;0;0;0;0;0
11405;0;0;2946;151;0;631;479;0;0;0;0;0;0;0
11413;0;0;0;0;0;0;191;0;0;0;0;0;0;0
11415;0;0;0;0;0;672;434;0;0;0;0;0;0;0
11417;0;0;0;0;0;182;55;0;0;0;0;0;0;0
11427;0;0;0;0;0;0;553;0;0;0;0;0;0;0
11429;0;0;0;0;0;196;0;0;0;0;0;0;0;0
11431;0;0;0;0;0;0;763;0;356;0;0;0;0;0
11432;0;0;0;0;0;0;131;0;0;0;0;0;0;0
11437;0;0;0;0;0;0;0;617;0;0;0;0;0;0
11438;0;0;0;0;0;42;0;0;0;0;0;0;0;0
11443;0;0;0;0;0;707;1457;0;0;0;0;0;0;0
11448;0;0;0;0;0;0;2326;0;0;0;0;0;0;0
11464;0;0;0;0;0;978;2620;0;0;0;0;0;0;0
11471;0;0;0;0;0;839;1539;0;0;0;0;0;0;0
11472;0;0;0;0;0;0;225;0;0;0;0;0;0;0
11487;0;0;0;0;0;0;0;25;0;0;0;0;0;0
11488;0;1260;0;0;0;1791;776;0;0;0;0;0;0;0
11491;0;0;0;0;0;0;191;0;0;0;0;0;0;0
11507;0;0;0;0;0;200;768;0;0;0;0;0;0;0
11510;0;0;0;0;0;0;197;0;0;0;0;0;0;0
11514;0;0;0;0;0;0;1183;0;0;0;0;0;0;0
11517;0;0;0;0;0;242;345;0;0;0;0;0;0;0
11527;0;3501;0;267;0;121;274;0;0;0;0;0;364;0
11539;0;1959;0;293;0;1033;456;25;0;0;0;0;0;0
11541;0;470;0;89;0;121;172;0;0;0;0;0;0;0
11548;0;0;0;0;0;0;191;0;0;0;0;0;0;0
11551;0;618;0;178;0;1220;1026;0;0;0;0;0;0;0
11554;0;22683;0;0;0;0;0;0;0;0;0;0;0;0
11561;0;0;0;3331;0;0;1910;0;0;0;0;0;0;0
11571;0;0;0;0;0;300;0;0;0;0;0;0;0;0
11574;0;0;0;0;0;429;0;62;101;0;0;0;0;0
11575;0;0;0;0;0;48;0;0;0;0;0;0;0;0
11577;0;0;0;312;0;6701;3311;7;0;0;0;0;196;0
11579;0;940;0;356;0;363;0;126;0;0;0;0;0;0
11585;0;0;0;0;0;4414;2033;0;0;0;0;0;0;0
11586;0;0;0;178;0;738;524;0;0;0;0;0;0;0
11589;0;0;0;0;0;1160;0;0;0;0;0;0;0;0
11592;0;0;0;0;0;0;0;25;0;0;0;0;0;0
11595;0;0;0;0;0;0;19;0;0;0;0;0;0;0
11596;0;0;0;0;0;0;357;0;0;0;0;0;0;0
11604;0;0;0;0;0;65;0;0;0;0;0;0;0;0
11606;0;0;0;0;0;0;382;0;0;0;0;0;0;0
11611;0;0;1582;59;0;411;327;0;0;0;0;0;0;0
11616;0;0;0;0;0;242;455;38;0;0;0;0;0;0
11631;0;0;0;0;0;0;1026;0;0;0;0;0;0;0
11636;0;0;0;0;0;0;513;0;0;0;0;0;0;0
11645;0;0;0;0;0;0;117;0;0;0;0;0;0;0
11646;0;0;0;104;0;587;309;0;0;0;0;0;0;0
11649;0;0;0;119;0;0;0;0;0;0;0;0;0;0
11652;0;0;0;0;0;0;137;0;0;0;0;0;0;0
11656;0;0;0;0;0;666;0;51;0;0;0;0;0;0
11659;0;0;0;0;0;84;764;0;0;0;0;0;0;0
11662;0;0;0;0;0;0;487;0;0;0;0;0;0;0
11663;0;0;0;0;0;193;0;0;0;0;0;0;0;0
11665;0;2332;0;117;0;0;1070;0;0;0;0;0;0;0
11669;0;0;0;0;0;1303;109;0;0;0;0;0;0;0
11671;0;0;0;0;0;429;82;0;0;0;0;0;0;0
11677;0;0;0;0;0;0;31;13;0;0;0;0;0;0
11678;0;0;0;0;0;0;829;0;0;0;0;0;0;0
11679;0;0;0;0;0;372;382;0;0;0;0;0;0;0
11682;0;0;0;0;0;93;573;0;0;0;0;0;0;0
11683;0;0;0;0;0;242;349;63;0;0;0;0;0;0
11684;0;1587;0;528;0;0;806;0;0;0;0;0;0;0
11685;0;0;0;0;0;0;546;0;0;0;0;0;0;0
11686;0;0;0;0;0;0;1763;0;0;0;0;0;0;0
11688;0;0;0;0;0;0;1910;0;0;0;0;0;0;0
11697;0;0;0;74;0;0;0;0;0;0;0;0;0;0
11699;0;0;0;0;0;303;0;0;0;0;0;0;0;0
11708;0;0;0;0;0;4292;0;1263;0;0;0;0;0;0
11713;0;0;0;89;0;0;117;62;0;0;0;0;0;0
11729;0;0;0;0;0;0;463;0;0;0;0;0;0;0
11732;0;0;11671;0;0;300;382;0;0;0;0;0;0;0
11736;0;0;0;0;0;336;326;0;0;0;0;0;0;0
11739;0;0;0;0;0;2125;109;0;0;0;0;0;0;0
11742;0;0;0;0;0;98;0;0;0;0;0;0;0;0
11748;0;0;0;0;0;77;0;0;0;0;0;0;0;0
11752;0;0;0;0;0;186;1434;0;0;0;0;0;0;0
11754;0;0;0;0;0;0;143;0;0;0;0;0;0;0
11759;0;0;0;0;0;394;0;0;0;0;0;0;0;0
11760;0;0;0;0;0;0;1026;0;0;0;0;0;0;0
11761;0;0;0;0;0;363;1401;0;0;0;0;0;0;0
11763;0;0;0;178;0;0;991;0;0;0;0;0;0;0
11768;0;0;0;148;0;242;0;0;0;0;0;0;0;0
11772;0;466;0;89;0;0;0;0;0;0;0;0;0;0
11779;0;1036;5040;148;0;1371;652;0;0;0;0;0;0;0
11780;0;0;0;0;0;0;2918;0;0;0;0;0;0;0
11782;0;0;0;0;0;0;191;101;0;0;0;0;0;0
11783;0;0;0;0;0;0;0;63;0;0;0;0;0;0
11786;0;0;0;0;0;276;0;0;0;0;0;0;0;0
11795;0;0;0;0;0;931;1554;0;0;0;0;0;0;0
11804;0;0;0;0;0;0;351;0;0;0;0;0;0;0
11808;0;3446;2361;148;0;670;614;0;0;0;0;0;0;0
11811;0;0;0;0;0;0;10257;0;0;0;0;0;0;0
11828;0;0;0;0;0;0;382;0;0;0;0;0;0;0
11833;0;0;0;178;0;186;685;0;0;0;0;0;0;0
11859;0;0;0;0;0;858;191;0;0;0;0;0;0;0
11864;0;11342;0;15;0;969;7643;0;0;0;0;0;0;0
11867;0;940;0;178;0;139;0;0;0;0;0;0;0;0
11873;0;0;0;223;0;0;0;0;0;0;0;0;0;0
11890;0;0;0;0;0;847;0;0;0;0;0;0;0;0
11899;0;0;0;0;0;0;359;0;0;0;0;0;0;0
11906;0;0;0;0;0;412;660;0;0;0;0;0;0;0
11910;0;0;0;0;0;289;543;0;0;0;0;0;0;0
11912;0;0;0;0;0;0;191;0;0;0;0;0;0;0
11913;0;0;0;0;0;0;175;0;0;0;0;0;0;0
11923;0;0;0;0;0;0;172;0;0;0;0;0;0;0
11927;0;1369;0;148;0;0;402;0;0;0;0;0;0;0
11928;0;0;0;0;0;0;0;25;0;0;0;0;0;0
11941;0;0;0;371;0;0;0;0;0;0;0;0;0;0
11950;0;0;0;0;0;1786;0;0;0;0;0;0;0;0
11952;0;0;0;0;0;0;398;0;0;0;0;0;0;0
11957;0;0;0;0;0;48;0;0;0;0;0;0;0;0
11958;0;0;0;0;0;0;1123;0;0;0;0;0;0;0
11960;0;0;0;0;0;0;69;0;0;0;0;0;0;0
11975;0;0;585;0;0;0;0;0;0;0;0;0;0;0
11976;0;0;0;0;0;0;326;0;0;0;0;0;0;0
11977;0;0;0;0;0;121;288;0;0;0;0;0;0;0
11982;0;0;0;0;0;0;82;0;0;0;0;0;0;0
11987;0;0;0;0;0;0;214;0;0;0;0;0;0;0
11991;0;0;0;0;0;193;316;0;0;0;0;0;0;0
11996;0;35;0;356;0;400;901;505;0;0;0;0;0;0
12004;0;0;0;167;0;0;0;0;0;0;0;0;0;0
12006;0;0;0;0;0;20;0;0;0;0;0;0;0;0
12015;0;0;0;0;0;242;162;62;0;0;0;0;0;0
12017;0;0;0;0;0;0;915;0;0;0;0;0;0;0
12026;0;0;0;0;0;2793;4912;0;0;0;0;0;0;0
12028;0;0;0;0;0;0;1;0;0;0;0;0;0;0
12035;0;0;0;0;0;560;1228;112;0;0;0;0;0;0
12048;0;0;0;0;0;1104;0;0;0;0;0;0;0;0
12067;0;0;0;0;0;0;513;0;0;0;0;0;0;0
12068;0;0;0;747;0;187;415;0;0;0;0;0;0;0
12069;0;0;0;0;0;902;0;0;0;0;0;0;0;0
12071;0;572;0;89;0;0;0;0;0;0;0;0;0;0
12072;0;0;0;0;0;559;621;0;0;0;0;0;0;0
12074;0;0;0;0;0;139;0;0;0;0;0;0;0;0
12080;0;0;0;0;0;61;0;0;0;0;0;0;0;0
12083;0;0;0;59;0;140;0;0;0;0;0;0;0;0
12086;0;0;0;0;0;121;415;0;0;0;0;0;0;0
12089;0;0;0;0;0;0;992;0;0;0;0;0;0;0
12090;0;0;0;0;0;125;0;0;0;0;0;0;0;0
12097;0;0;0;0;0;242;0;0;0;0;0;0;0;0
12099;0;0;0;0;0;0;547;0;0;0;0;0;0;0
12125;0;0;0;0;0;0;1542;62;0;0;0;0;0;0
12127;0;0;0;0;0;42;0;0;0;0;0;0;0;0
12131;937;2467;0;356;0;0;717;76;0;0;0;0;0;0
12132;0;0;0;0;0;0;2560;0;0;0;0;0;0;0
12134;0;0;0;0;0;0;66;0;0;0;0;0;0;0
12142;0;0;0;0;0;43;0;0;0;0;0;0;0;0
12144;0;0;0;0;0;560;1116;0;0;0;0;0;0;0
12149;0;0;0;148;0;0;2921;0;0;0;0;0;0;0
12151;0;0;0;0;0;0;742;0;0;0;0;0;0;0
12157;0;0;0;0;0;5762;3345;0;0;0;0;0;0;0
12158;0;0;0;0;0;0;1180;0;0;0;0;0;0;0
12160;0;0;0;0;0;0;115;0;0;0;0;0;0;0
12163;0;0;0;0;0;0;256;0;0;0;0;0;0;0
12165;0;0;0;0;0;920;0;0;0;0;0;0;0;0
12173;0;0;0;0;0;0;87;0;0;0;0;0;0;0
12175;0;0;0;0;0;0;606;126;0;0;0;0;0;0
12179;0;0;0;0;0;835;0;0;0;0;0;0;0;0
12186;0;0;0;0;0;897;0;0;0;0;0;0;0;0
12188;0;0;0;0;0;4847;397;0;0;0;0;0;0;0
12192;0;0;1181;178;0;0;0;0;0;0;0;0;0;0
12193;0;0;0;0;0;0;586;0;0;0;0;0;0;0
12199;0;0;0;148;0;0;0;0;0;0;0;0;0;0
